id,speed
654,22.169903
655,47.247776
656,47.775124
657,47.192165
658,46.654778
659,46.094826
660,44.155556
661,16.115738
662,22.685434
663,18.32115
664,18.31378
665,19.333364
666,17.219011
667,10.719495
668,44.73736
669,40.07907
670,44.446907
671,47.314034
672,44.829544
673,21.94574
674,18.01641
675,35.1307
676,48.878044
677,48.285484
678,46.821068
679,14.876874
680,23.245253
681,19.344006
682,20.28599
683,18.12022
684,43.62185
685,48.492653
686,47.98053
687,47.329414
688,44.68438
689,27.084272
690,16.05856
691,21.105375
692,16.764893
693,16.046108
694,48.888138
695,48.475708
696,39.670277
697,26.041996
698,23.882383
699,19.26437
700,17.41333
701,19.18701
702,39.93354
703,45.994663
704,47.563046
705,47.8478
706,47.37063
707,46.594803
708,41.85757
709,41.929237
710,41.390892
711,41.39049
712,41.28397
713,41.38151
714,38.59217
715,45.421665
716,37.75787
717,45.2834
718,47.16075
719,24.962402
720,13.285477
721,9.483535
722,7.830944
723,43.338345
724,43.209
725,47.12933
726,46.566883
727,24.9162
728,14.81714
729,14.99148
730,9.518757
731,42.960598
732,47.379566
733,48.031525
734,44.505505
735,11.275873
736,12.865468
737,11.88029
738,11.295046
739,6.149667
740,30.404556
741,41.37852
742,48.009975
743,48.23367
744,48.15886
745,26.71772
746,17.763247
747,22.826797
748,21.65342
749,17.412355
750,16.273312
751,15.823749
752,41.836025
753,47.98854
754,47.887184
755,46.824047
756,46.34762
757,16.233284
758,16.11694
759,15.256484
760,15.445811
761,11.296465
762,22.869062
763,43.210728
764,35.18478
765,38.816387
766,49.21093
767,48.539124
768,40.239998
769,20.326168
770,19.292171
771,19.917946
772,32.914974
773,46.345272
774,46.873287
775,46.8489
776,46.432644
777,45.627228
778,40.738647
779,38.038776
780,48.044952
781,48.20127
782,47.582497
783,16.01981
784,17.901579
785,17.591892
786,15.21783
787,16.575165
788,10.801872
789,22.845778
790,47.4094
791,47.588573
792,46.524475
793,47.31814
794,21.476103
795,21.237343
796,16.023872
797,10.357565
798,21.171387
799,46.810696
800,27.609144
801,14.582007
802,16.531073
803,13.927837
804,14.979195
805,11.160419
806,35.48628
807,43.13048
808,47.887775
809,47.330887
810,47.260857
811,46.72855
812,30.437546
813,15.4765005
814,20.984634
815,19.69904
816,17.335426
817,42.10243
818,35.350872
819,50.44984
820,48.621838
821,26.587442
822,30.463854
823,26.86656
824,25.690155
825,26.105946
826,49.60619
827,49.002483
828,35.863247
829,34.410336
830,34.30394
831,35.048664
832,44.027386
833,37.130978
834,47.917812
835,47.978012
836,48.155125
837,44.35283
838,39.188103
839,39.061855
840,48.899937
841,49.08115
842,48.325188
843,34.868965
844,27.68487
845,23.741049
846,27.739681
847,41.16201
848,48.234093
849,48.40878
850,47.996258
851,20.91357
852,28.85079
853,26.893877
854,24.64852
855,26.528704
856,22.817297
857,43.85782
858,47.346474
859,48.263325
860,47.301918
861,46.828915
862,15.23098
863,24.030958
864,23.946276
865,21.76646
866,26.584488
867,47.155388
868,43.96925
869,48.813877
870,47.36011
871,32.423462
872,29.60009
873,25.699772
874,45.494404
875,46.316013
876,49.5757
877,49.45231
878,47.763863
879,18.998322
880,12.8510275
881,11.745233
882,22.531363
883,46.187622
884,38.12065
885,47.49838
886,49.65575
887,48.802425
888,48.671135
889,48.208782
890,42.451103
891,26.412687
892,22.285212
893,23.728924
894,37.57976
895,48.07774
896,44.47752
897,43.198578
898,43.971428
899,42.157345
900,47.228195
901,48.163742
902,46.941418
903,28.698557
904,15.475019
905,18.217064
906,22.865326
907,19.640448
908,16.880814
909,13.06143
910,38.11193
911,45.334076
912,47.26154
913,47.36706
914,46.860493
915,23.790375
916,22.661068
917,17.488081
918,19.361477
919,14.165649
920,47.55596
921,48.267864
922,47.37637
923,13.866548
924,23.509493
925,22.133913
926,16.431011
927,18.239586
928,12.42766
929,10.462872
930,20.292292
931,35.4431
932,44.63042
933,47.924862
934,14.503414
935,18.30556
936,18.494984
937,17.454344
938,13.378321
939,20.970934
940,43.782967
941,48.45187
942,48.292507
943,47.274113
944,46.78383
945,27.818224
946,15.151239
947,23.250282
948,22.326967
949,16.580338
950,40.192444
951,47.703083
952,48.852074
953,45.98168
954,39.475964
955,25.643188
956,24.180555
957,17.025904
958,40.106956
959,36.49998
960,44.880707
961,48.084595
962,47.943577
963,46.663246
964,45.830685
965,44.330868
966,45.20578
967,44.02464
968,44.015366
969,44.032944
970,39.545826
971,38.26366
972,46.521465
973,15.587532
974,18.341145
975,23.388733
976,17.589666
977,15.7695265
978,16.62064
979,13.412336
980,11.785093
981,23.517895
982,45.981983
983,47.53795
984,48.1208
985,46.902603
986,24.279829
987,17.961098
988,15.481186
989,10.23994
990,36.489185
991,44.870354
992,48.923073
993,47.919285
994,47.391624
995,47.085434
996,30.58145
997,15.085498
998,18.068947
999,22.592516
1000,17.575739
1001,15.634796
1002,17.590918
1003,10.844254
1004,20.767677
1005,45.838234
1006,48.835964
1007,47.162724
1008,45.54034
1009,28.29393
1010,19.16852
1011,19.289059
1012,14.132242
1013,12.34901
1014,44.668034
1015,48.894268
1016,47.91664
1017,29.268805
1018,20.02441
1019,25.638453
1020,16.509209
1021,17.240124
1022,10.096022
1023,37.66985
1024,45.92429
1025,38.078114
1026,49.023514
1027,28.878977
1028,20.775093
1029,19.255856
1030,20.560383
1031,19.282158
1032,19.70781
1033,42.318287
1034,40.102432
1035,44.777664
1036,46.968445
1037,47.431778
1038,43.249107
1039,41.941242
1040,41.064003
1041,39.572956
1042,37.492115
1043,36.540024
1044,44.49549
1045,36.82615
1046,37.90256
1047,48.421562
1048,47.141132
1049,47.230946
1050,26.179647
1051,20.954115
1052,16.865532
1053,8.412532
1054,44.08671
1055,48.403378
1056,48.039707
1057,46.723583
1058,44.71636
1059,13.009877
1060,21.544132
1061,17.601175
1062,9.66525
1063,37.79243
1064,45.2342
1065,40.848442
1066,48.853046
1067,47.78589
1068,48.686016
1069,47.410473
1070,47.011505
1071,45.01375
1072,12.647342
1073,16.203726
1074,13.0422945
1075,20.389894
1076,38.0407
1077,48.816452
1078,45.048805
1079,13.309554
1080,16.045597
1081,16.948235
1082,13.205569
1083,11.119636
1084,44.959225
1085,39.048714
1086,44.851376
1087,47.292686
1088,17.451868
1089,10.629389
1090,35.736027
1091,39.19473
1092,48.585987
1093,47.711823
1094,46.715313
1095,40.03874
1096,23.778687
1097,20.10913
1098,15.450005
1099,14.958724
1100,16.218885
1101,33.13458
1102,42.001205
1103,37.89313
1104,31.13273
1105,33.10542
1106,47.34971
1107,47.205418
1108,44.08795
1109,41.85454
1110,42.94568
1111,40.32289
1112,38.63526
1113,45.219822
1114,46.13037
1115,48.282436
1116,47.905533
1117,47.501923
1118,25.668728
1119,23.62708
1120,39.217934
1121,40.00712
1122,42.86717
1123,48.863495
1124,45.531273
1125,29.694769
1126,29.21687
1127,28.478775
1128,34.254223
1129,38.516655
1130,44.51123
1131,46.549282
1132,47.042946
1133,45.38101
1134,30.992138
1135,19.623898
1136,22.067123
1137,20.285004
1138,20.071373
1139,15.124478
1140,46.654327
1141,42.826878
1142,47.345596
1143,49.423504
1144,47.560467
1145,31.172733
1146,20.175919
1147,21.280052
1148,46.129402
1149,44.607574
1150,14.51018
1151,22.303883
1152,22.825535
1153,17.7236
1154,18.697737
1155,11.615416
1156,9.564917
1157,23.361649
1158,38.12161
1159,36.90245
1160,47.963917
1161,47.22402
1162,47.89966
1163,47.34631
1164,26.691322
1165,19.523159
1166,20.908882
1167,18.922247
1168,43.84883
1169,46.77699
1170,46.03793
1171,42.430946
1172,38.25298
1173,36.605877
1174,46.430843
1175,47.543766
1176,47.38817
1177,26.087505
1178,15.075953
1179,18.048922
1180,18.844528
1181,17.52639
1182,12.382196
1183,46.060814
1184,44.810658
1185,47.171566
1186,46.45105
1187,45.99804
1188,24.640133
1189,18.397078
1190,16.820482
1191,18.505362
1192,37.51723
1193,45.06237
1194,48.341164
1195,47.24346
1196,46.79045
1197,44.090637
1198,24.800144
1199,40.278187
1200,48.18551
1201,46.638813
1202,43.54198
1203,14.944303
1204,21.147062
1205,17.156912
1206,18.175299
1207,8.736062
1208,19.03773
1209,35.406555
1210,46.96286
1211,45.95219
1212,21.56359
1213,20.74918
1214,20.322973
1215,16.009491
1216,46.98585
1217,47.718964
1218,47.77411
1219,41.11979
1220,24.917934
1221,21.128418
1222,18.922312
1223,20.18992
1224,18.280994
1225,18.227526
1226,17.73707
1227,40.032917
1228,34.841385
1229,36.686096
1230,47.03599
1231,47.300888
1232,40.756496
1233,40.097736
1234,38.513622
1235,47.553185
1236,16.164635
1237,21.385134
1238,18.98847
1239,13.960727
1240,24.628105
1241,45.712116
1242,41.207035
1243,43.642544
1244,49.23955
1245,47.66085
1246,19.50306
1247,26.497276
1248,24.787882
1249,13.143355
1250,45.195446
1251,48.813816
1252,47.264805
1253,47.414383
1254,25.154263
1255,16.893236
1256,17.732037
1257,40.533947
1258,48.66333
1259,47.18365
1260,46.634117
1261,44.76913
1262,27.241837
1263,24.55553
1264,17.563326
1265,18.061594
1266,16.307238
1267,16.835932
1268,21.925703
1269,48.91889
1270,47.805893
1271,48.43662
1272,44.78519
1273,14.776537
1274,17.26275
1275,18.403782
1276,18.557444
1277,13.338987
1278,22.283392
1279,36.88772
1280,44.979836
1281,36.617664
1282,47.328907
1283,48.356678
1284,47.539032
1285,25.32846
1286,26.28796
1287,20.68826
1288,20.271084
1289,18.889597
1290,36.02097
1291,48.1355
1292,48.012104
1293,44.10694
1294,43.580406
1295,42.119526
1296,43.25541
1297,39.27746
1298,45.358234
1299,47.22644
1300,46.22012
1301,44.47156
1302,22.63084
1303,14.919734
1304,24.690302
1305,51.209328
1306,50.32303
1307,50.699944
1308,50.23877
1309,31.433384
1310,18.997189
1311,29.479565
1312,23.958834
1313,23.200222
1314,15.7165575
1315,28.38892
1316,42.828938
1317,42.57277
1318,45.640728
1319,47.892517
1320,47.365463
1321,44.72218
1322,18.606226
1323,16.98635
1324,18.573767
1325,25.533943
1326,48.3954
1327,24.37306
1328,19.861183
1329,18.179674
1330,18.974895
1331,13.269984
1332,24.519949
1333,39.914524
1334,39.203293
1335,48.56099
1336,47.265022
1337,45.65798
1338,18.79168
1339,18.741877
1340,18.184668
1341,18.585741
1342,49.036877
1343,48.83759
1344,42.055744
1345,28.111494
1346,26.200537
1347,19.982437
1348,19.978687
1349,41.768524
1350,40.265335
1351,40.115276
1352,40.79947
1353,38.4493
1354,40.9264
1355,37.748142
1356,44.51935
1357,37.58805
1358,46.703888
1359,26.27284
1360,28.099003
1361,25.866447
1362,19.662992
1363,16.029503
1364,17.795753
1365,14.038171
1366,12.375427
1367,41.47135
1368,47.02919
1369,25.869684
1370,26.10724
1371,16.612555
1372,10.616188
1373,38.600277
1374,47.395245
1375,47.413975
1376,47.89286
1377,25.826727
1378,19.975142
1379,42.797867
1380,44.560486
1381,47.234413
1382,18.952059
1383,11.137002
1384,36.26776
1385,41.63886
1386,39.75543
1387,48.399136
1388,48.606766
1389,45.77256
1390,12.323129
1391,13.597655
1392,20.789976
1393,15.381946
1394,15.422849
1395,11.426915
1396,42.47905
1397,49.40876
1398,49.08987
1399,48.8956
1400,25.330149
1401,24.643877
1402,46.774506
1403,46.581158
1404,46.07809
1405,44.218395
1406,43.82531
1407,45.120632
1408,43.54363
1409,43.892117
1410,43.156925
1411,45.29221
1412,46.793625
1413,47.034054
1414,12.330161
1415,26.33115
1416,40.06751
1417,46.234344
1418,45.846714
1419,45.31472
1420,15.837328
1421,21.490648
1422,21.375296
1423,18.286943
1424,16.240185
1425,12.872546
1426,10.886785
1427,23.294659
1428,40.76789
1429,46.379936
1430,46.58481
1431,46.22032
1432,45.57881
1433,43.5336
1434,20.99644
1435,17.69546
1436,18.6576
1437,18.269274
1438,13.055257
1439,23.373951
1440,37.61162
1441,44.21259
1442,46.721855
1443,46.650246
1444,43.832844
1445,24.746405
1446,17.518534
1447,42.94453
1448,45.956886
1449,43.492287
1450,26.361042
1451,12.814438
1452,14.532357
1453,16.50687
1454,10.441602
1455,36.80869
1456,37.239834
1457,47.595135
1458,47.31457
1459,45.735508
1460,23.215988
1461,18.140327
1462,19.290321
1463,36.443016
1464,45.10898
1465,46.928757
1466,46.794262
1467,45.874496
1468,43.53532
1469,41.613804
1470,42.84926
1471,40.836227
1472,46.299637
1473,45.765945
1474,12.667346
1475,17.012405
1476,16.177795
1477,11.404632
1478,38.51395
1479,40.009552
1480,47.22528
1481,46.51274
1482,45.906334
1483,25.580029
1484,23.222301
1485,22.764961
1486,19.413986
1487,17.086256
1488,11.052527
1489,10.664663
1490,23.254442
1491,37.257217
1492,45.775814
1493,45.33767
1494,44.549034
1495,42.63781
1496,18.594175
1497,17.285799
1498,16.951591
1499,10.45583
1500,22.15822
1501,36.904053
1502,45.069138
1503,47.29296
1504,46.266235
1505,44.386517
1506,14.595461
1507,18.068354
1508,19.927286
1509,18.075724
1510,17.741518
1511,13.42569
1512,11.984851
1513,38.261673
1514,44.729954
1515,38.43775
1516,44.482204
1517,18.645485
1518,9.184874
1519,35.256954
1520,35.32206
1521,47.873158
1522,46.819435
1523,25.28132
1524,22.959198
1525,19.808247
1526,19.731636
1527,21.236631
1528,40.26632
1529,34.92626
1530,45.394695
1531,46.879753
1532,39.924168
1533,39.963646
1534,43.02261
1535,43.07146
1536,36.642563
1537,48.401337
1538,48.18505
1539,48.33567
1540,47.840237
1541,45.47349
1542,31.162867
1543,28.265997
1544,29.958067
1545,28.88975
1546,29.241615
1547,38.433464
1548,47.912273
1549,48.43899
1550,46.717308
1551,44.23315
1552,24.706059
1553,19.871872
1554,17.618511
1555,16.069832
1556,11.122532
1557,22.632673
1558,36.988808
1559,48.245525
1560,48.754807
1561,46.95769
1562,46.351284
1563,12.453674
1564,20.394192
1565,12.073961
1566,10.518892
1567,22.42478
1568,44.218216
1569,47.434387
1570,21.207478
1571,20.308376
1572,16.131813
1573,17.225574
1574,11.5535755
1575,23.076656
1576,43.1908
1577,40.533104
1578,47.111473
1579,47.304993
1580,46.018745
1581,44.077717
1582,24.659628
1583,17.703434
1584,13.675822
1585,10.424556
1586,36.46974
1587,42.873283
1588,34.351204
1589,36.211296
1590,45.98535
1591,47.24232
1592,46.640182
1593,39.060513
1594,25.279234
1595,20.400698
1596,16.197289
1597,30.828617
1598,40.132046
1599,33.69669
1600,44.821667
1601,45.219948
1602,44.70919
1603,43.97008
1604,39.106842
1605,33.310436
1606,36.51976
1607,35.52801
1608,33.333447
1609,46.579395
1610,46.535576
1611,46.275555
1612,45.09534
1613,17.552061
1614,17.464989
1615,16.473595
1616,16.796654
1617,37.362854
1618,41.71193
1619,47.344994
1620,47.923737
1621,46.21473
1622,46.83584
1623,45.720863
1624,44.084938
1625,24.840963
1626,14.930881
1627,22.3083
1628,21.05682
1629,16.441017
1630,11.709485
1631,47.325207
1632,47.815594
1633,46.560013
1634,47.17569
1635,45.8175
1636,43.87831
1637,13.518208
1638,20.403225
1639,21.175018
1640,15.877256
1641,10.163823
1642,23.484743
1643,38.33257
1644,42.826202
1645,47.035366
1646,47.656693
1647,46.355976
1648,22.323162
1649,15.156601
1650,16.78438
1651,16.112617
1652,10.623134
1653,23.980526
1654,39.335392
1655,36.941193
1656,46.188667
1657,43.841354
1658,13.887458
1659,20.414782
1660,18.867592
1661,15.359759
1662,17.684961
1663,17.667654
1664,18.133137
1665,36.03552
1666,45.745163
1667,39.06683
1668,23.569914
1669,18.06591
1670,20.921926
1671,17.914967
1672,38.28935
1673,33.427223
1674,32.545025
1675,45.371826
1676,47.303608
1677,46.90718
1678,37.314087
1679,45.730408
1680,45.803707
1681,48.62159
1682,49.269882
1683,48.812233
1684,34.58697
1685,27.563353
1686,33.370907
1687,28.728401
1688,31.461647
1689,29.0861
1690,23.866106
1691,30.698536
1692,44.442093
1693,40.8542
1694,46.924454
1695,46.361916
1696,43.280052
1697,12.795141
1698,20.860682
1699,19.537613
1700,44.357723
1701,45.544724
1702,25.692415
1703,11.873243
1704,13.936871
1705,18.207102
1706,17.977608
1707,11.954181
1708,24.704967
1709,41.808304
1710,45.07027
1711,48.79027
1712,47.898365
1713,43.926018
1714,20.162048
1715,18.07868
1716,18.330671
1717,16.741257
1718,44.961308
1719,42.480164
1720,47.14266
1721,46.475346
1722,44.27325
1723,25.615417
1724,19.869213
1725,20.686184
1726,36.893105
1727,42.88627
1728,47.46953
1729,38.959385
1730,20.33086
1731,16.254608
1732,43.175518
1733,47.832245
1734,47.84902
1735,47.049503
1736,41.40613
1737,40.90898
1738,40.894764
1739,40.597404
1740,43.733635
1741,44.10134
1742,39.342743
1743,43.505318
1744,35.034996
1745,43.432076
1746,11.361276
1747,13.722313
1748,24.09255
1749,38.848892
1750,39.78618
1751,47.407146
1752,48.53331
1753,16.252548
1754,22.091393
1755,19.197289
1756,19.320704
1757,39.083187
1758,47.290356
1759,47.05791
1760,47.702427
1761,46.759
1762,44.141376
1763,14.0544405
1764,16.92579
1765,20.196783
1766,23.089415
1767,49.53059
1768,48.164326
1769,47.71775
1770,23.598423
1771,20.08813
1772,17.041927
1773,46.605923
1774,45.50405
1775,46.095387
1776,45.346237
1777,44.73983
1778,11.947685
1779,15.537032
1780,18.083534
1781,16.972168
1782,23.220875
1783,38.316124
1784,45.458763
1785,45.214954
1786,39.604244
1787,26.049593
1788,20.94112
1789,20.886911
1790,20.593313
1791,25.793413
1792,23.561798
1793,20.239237
1794,41.92609
1795,39.942593
1796,35.968464
1797,44.239292
1798,45.39717
1799,46.121624
1800,43.945004
1801,40.912064
1802,44.57223
1803,37.303066
1804,43.02471
1805,41.777813
1806,36.7037
1807,42.03197
1808,42.596596
1809,45.858704
1810,45.87248
1811,45.098072
1812,45.185146
1813,42.253967
1814,15.080977
1815,21.007109
1816,25.407984
1817,18.689342
1818,24.255468
1819,40.3001
1820,43.035046
1821,46.7156
1822,46.24587
1823,14.47383
1824,16.62934
1825,22.519064
1826,18.424784
1827,22.247095
1828,23.20314
1829,44.680634
1830,38.86514
1831,48.322296
1832,46.56606
1833,43.54342
1834,31.597744
1835,16.003353
1836,22.190113
1837,21.097183
1838,20.42304
1839,18.817743
1840,23.120583
1841,37.53843
1842,38.664864
1843,44.591187
1844,21.280735
1845,17.400545
1846,19.516651
1847,11.574556
1848,37.34266
1849,48.03347
1850,47.3152
1851,45.52813
1852,24.120285
1853,24.315632
1854,20.516356
1855,21.197004
1856,20.799402
1857,37.743855
1858,32.5547
1859,49.310654
1860,48.146584
1861,25.629406
1862,27.003677
1863,23.922953
1864,23.431833
1865,46.72785
1866,47.167763
1867,46.1408
1868,44.36389
1869,42.88379
1870,40.04153
1871,39.130817
