id,speed
354,26.061167
355,18.396038
356,16.603676
357,21.088514
358,35.32999
359,44.25631
360,43.96228
361,49.248264
362,17.624434
363,26.230549
364,19.140617
365,16.844227
366,12.411832
367,21.615444
368,41.83404
369,49.26386
370,48.82
371,48.056553
372,47.558865
373,18.47776
374,20.105034
375,10.343064
376,20.01131
377,34.27472
378,37.835938
379,49.465622
380,30.830877
381,17.178959
382,16.529684
383,28.222874
384,48.16866
385,47.82849
386,47.321507
387,46.49755
388,42.417366
389,38.92933
390,36.85734
391,33.95733
392,49.11755
393,48.748512
394,47.562096
395,17.43141
396,18.143608
397,26.143877
398,23.417936
399,16.061184
400,10.328627
401,33.890816
402,38.305206
403,49.205856
404,47.432697
405,45.72454
406,30.848127
407,19.146177
408,21.073997
409,19.208141
410,17.531502
411,11.130769
412,44.12386
413,39.337814
414,44.274822
415,49.008434
416,48.251247
417,47.83734
418,47.274445
419,31.236998
420,16.04554
421,9.652715
422,45.030872
423,39.762337
424,50.52417
425,50.752632
426,47.499638
427,35.75117
428,30.120687
429,43.007504
430,43.01881
431,47.950397
432,47.130238
433,44.84915
434,27.890074
435,33.27863
436,26.545525
437,24.819244
438,47.67065
439,48.043133
440,48.60073
441,42.21016
442,34.364655
443,34.341026
444,29.956568
445,34.120934
446,30.68491
447,34.494434
448,46.578964
449,45.848347
450,47.240486
451,45.1466
452,44.678867
453,44.511707
454,44.42925
455,42.928947
456,42.946873
457,45.44112
458,48.578854
459,49.032936
460,38.01614
461,27.608833
462,30.470718
463,27.936777
464,34.12778
465,38.396908
466,49.050156
467,49.97234
468,48.648056
469,48.818134
470,23.582077
471,27.773865
472,29.197342
473,25.184935
474,18.408709
475,27.164463
476,47.950047
477,47.486702
478,35.51866
479,28.82676
480,28.230026
481,22.794336
482,25.065516
483,48.605232
484,47.373463
485,46.949898
486,30.87295
487,34.49922
488,28.41394
489,17.960642
490,15.819131
491,38.63893
492,44.888546
493,48.727356
494,48.85417
495,47.609146
496,24.328157
497,32.235558
498,43.212944
499,49.85539
500,49.67259
501,50.1538
502,49.661278
503,49.31828
504,32.60299
505,32.46424
506,28.196226
507,27.833118
508,27.809023
509,46.82697
510,46.854046
511,47.231827
512,46.21744
513,45.367954
514,44.771797
515,42.375465
516,41.591118
517,44.048546
518,47.533497
519,47.135967
520,20.867369
521,25.36666
522,20.963152
523,22.140099
524,16.532959
525,46.316254
526,48.524677
527,48.678677
528,47.4901
529,28.324049
530,19.254433
531,25.55665
532,20.179974
533,19.119003
534,15.713352
535,46.722847
536,27.882933
537,17.730156
538,17.677128
539,19.301544
540,14.766902
541,13.03009
542,45.53658
543,44.833317
544,47.96184
545,45.607468
546,15.972128
547,21.509247
548,21.525072
549,21.858711
550,17.99027
551,40.363358
552,42.502403
553,48.97161
554,48.111618
555,45.270016
556,28.924126
557,16.696325
558,19.914785
559,21.789293
560,18.695566
561,19.32877
562,19.084425
563,17.770452
564,15.966946
565,12.424404
566,44.813366
567,37.19654
568,39.707138
569,49.376663
570,48.793068
571,34.513184
572,43.917152
573,47.80979
574,47.668633
575,47.97734
576,47.184616
577,43.79018
578,42.13006
579,43.43839
580,44.19963
581,38.181313
582,48.87526
583,48.509712
584,17.282476
585,19.553102
586,25.952679
587,24.703115
588,21.1796
589,20.86269
590,22.767525
591,21.565886
592,46.47118
593,48.581783
594,48.845055
595,47.12935
596,45.783733
597,29.260796
598,24.691689
599,21.354647
600,16.011555
601,47.92455
602,47.54525
603,45.13541
604,14.773454
605,19.304705
606,37.53894
607,40.519165
608,48.129166
609,48.25612
610,47.03809
611,46.058434
612,42.204388
613,14.305426
614,19.878231
615,15.995118
616,15.827546
617,17.07748
618,10.810693
619,18.66675
620,40.652493
621,50.03276
622,49.35976
623,48.460953
624,45.2667
625,29.0333
626,18.570402
627,17.38565
628,18.349709
629,10.731502
630,21.214817
631,50.040524
632,49.035038
633,48.10107
634,41.94756
635,27.20297
636,25.734606
637,47.89029
638,48.291477
639,47.57689
640,42.601257
641,42.409992
642,43.202538
643,41.005787
644,39.271824
645,39.243877
646,38.528324
647,48.238777
648,48.13389
649,47.568645
650,45.14582
651,17.08039
652,19.317675
653,11.668546
654,22.168762
655,47.249954
656,47.7773
657,47.194344
658,46.656956
659,46.097004
660,44.157734
661,16.154354
662,22.730413
663,18.358473
664,18.351103
665,19.331894
666,17.21754
667,10.718023
668,44.735886
669,40.0776
670,44.445435
671,47.31621
672,44.831722
673,21.989264
674,18.053734
675,35.129227
676,48.880222
677,48.287663
678,46.823246
679,14.775424
680,23.134111
681,19.226664
682,20.28485
683,18.11908
684,43.620705
685,48.46311
686,47.95099
687,47.299873
688,44.65484
689,27.054731
690,15.953706
691,20.99569
692,16.64755
693,16.15631
694,48.891357
695,48.478928
696,39.673496
697,25.951738
698,24.115934
699,19.301693
700,17.41186
701,19.18554
702,39.932068
703,46.002457
704,47.57084
705,47.855595
706,47.37842
707,46.602596
708,41.875515
709,42.256226
710,41.289444
711,41.28284
712,41.282417
713,41.37996
714,38.59062
715,45.420113
716,37.756317
717,45.28185
718,47.227158
719,24.890467
720,13.212246
721,9.491378
722,7.838787
723,43.346188
724,43.216843
725,47.05181
726,46.489365
727,24.838682
728,14.7786045
729,14.952945
730,9.499322
731,42.976578
732,47.445972
733,48.09793
734,44.57191
735,11.203938
736,12.792237
737,11.807059
738,11.221815
739,6.15751
740,30.4124
741,41.386364
742,48.004402
743,48.228096
744,48.153286
745,26.645784
746,17.69131
747,22.761223
748,21.561499
749,17.339125
750,16.20008
751,15.750518
752,41.84387
753,47.98401
754,47.882652
755,46.819515
756,46.343086
757,16.172543
758,16.043709
759,15.183253
760,15.372581
761,11.304308
762,22.876905
763,43.21857
764,35.192623
765,38.82423
766,49.206398
767,48.53459
768,40.169106
769,20.252937
770,19.21894
771,19.925789
772,32.922817
773,46.34074
774,46.868755
775,46.844368
776,46.428112
777,45.622696
778,40.665417
779,38.04662
780,48.11136
781,48.267677
782,47.648903
783,15.947873
784,17.829643
785,17.518661
786,15.144599
787,16.501934
788,10.809715
789,22.85362
790,47.475807
791,47.65498
792,46.59088
793,47.384544
794,21.410528
795,21.170313
796,15.950643
797,10.365408
798,21.17923
799,46.822735
800,27.621183
801,14.594048
802,16.541817
803,13.938582
804,14.98994
805,11.1711645
806,35.47145
807,43.115654
808,47.899815
809,47.342926
810,47.272896
811,46.74059
812,30.449585
813,15.488541
814,21.003035
815,19.715984
816,17.34617
817,42.0876
818,35.336044
819,50.46292
820,48.63492
821,26.610674
822,30.482254
823,26.877304
824,25.7009
825,26.11669
826,49.61927
827,49.015564
828,35.88648
829,34.421078
830,34.314682
831,35.033836
832,44.012558
833,37.11615
834,47.92517
835,47.98537
836,48.161995
837,44.281574
838,39.116848
839,38.9906
840,48.91298
841,49.094193
842,48.33823
843,34.82032
844,27.702707
845,23.758886
846,27.73195
847,41.154278
848,48.247135
849,48.42182
850,48.0093
851,20.973057
852,29.05465
853,27.097736
854,24.666357
855,26.546541
856,22.835135
857,43.850086
858,47.33874
859,48.276367
860,47.31496
861,46.841957
862,15.290466
863,23.917372
864,24.150135
865,21.784298
866,26.576757
867,47.147655
868,43.961517
869,48.755905
870,47.30214
871,32.365494
872,29.617928
873,25.71761
874,45.48667
875,46.30828
876,49.560097
877,49.436707
878,47.74826
879,19.20218
880,12.868867
881,11.737503
882,22.523632
883,46.17989
884,38.11292
885,47.51146
886,49.66883
887,48.815506
888,48.684216
889,48.221863
890,42.464184
891,26.435919
892,22.223026
893,23.666739
894,37.586483
895,48.09082
896,44.50075
897,43.215523
898,44.017723
899,42.20364
900,47.210537
901,48.175632
902,46.95331
903,28.749157
904,15.52562
905,18.267664
906,22.88227
907,19.686743
908,16.927109
909,13.107726
910,38.094273
911,45.316418
912,47.27358
913,47.3791
914,46.87253
915,23.808775
916,22.678013
917,17.50057
918,19.373966
919,14.17814
920,47.568
921,48.279903
922,47.38841
923,13.878588
924,23.527893
925,22.150858
926,16.441757
927,18.25033
928,12.438405
929,10.448048
930,20.277468
931,35.428272
932,44.615593
933,47.963512
934,14.542065
935,18.34421
936,18.505728
937,17.465088
938,13.389066
939,20.95611
940,43.76814
941,48.46495
942,48.305588
943,47.287193
944,46.79691
945,27.831305
946,15.174472
947,23.268682
948,22.343912
949,16.591082
950,40.177616
951,47.716164
952,48.865154
953,45.994762
954,39.489044
955,25.66642
956,24.1975
957,17.036648
958,40.09213
959,36.485153
960,44.893787
961,48.097675
962,47.956657
963,46.676327
964,45.853916
965,44.3541
966,45.224182
967,44.041584
968,44.026108
969,44.043686
970,39.531
971,38.248833
972,46.54065
973,15.606714
974,18.360329
975,23.29987
976,17.493147
977,15.673007
978,16.52412
979,13.315817
980,11.827772
981,23.560574
982,46.024662
983,47.565605
984,48.148457
985,46.93026
986,24.287233
987,17.960846
988,15.480934
989,10.239688
990,36.488934
991,44.870102
992,48.95073
993,47.94694
994,47.41928
995,47.11309
996,30.609104
997,15.113152
998,18.096601
999,22.598465
1000,17.575487
1001,15.634544
1002,17.590666
1003,10.844002
1004,20.767426
1005,45.837982
1006,48.86362
1007,47.19038
1008,45.567997
1009,28.321585
1010,19.196175
1011,19.288807
1012,14.13199
1013,12.348759
1014,44.66778
1015,48.896355
1016,47.918728
1017,29.27089
1018,20.036646
1019,25.645857
1020,16.508957
1021,17.239872
1022,10.09577
1023,37.669598
1024,45.924038
1025,38.07786
1026,49.0256
1027,28.891212
1028,20.774841
1029,19.255604
1030,20.560131
1031,19.281906
1032,19.707558
1033,42.318035
1034,40.10218
1035,44.77975
1036,46.97053
1037,47.433865
1038,43.251194
1039,41.95348
1040,41.06375
1041,39.572704
1042,37.491863
1043,36.539772
1044,44.49524
1045,36.825897
1046,37.90231
1047,48.44922
1048,47.16879
1049,47.258602
1050,26.207302
1051,20.960064
1052,16.86528
1053,8.41228
1054,44.08646
1055,48.431034
1056,48.067364
1057,46.75124
1058,44.744015
1059,13.037531
1060,21.551537
1061,17.600924
1062,9.664998
1063,37.79218
1064,45.233948
1065,40.84819
1066,48.880703
1067,47.813545
1068,48.713673
1069,47.43813
1070,47.03916
1071,45.041405
1072,12.674995
1073,16.203474
1074,13.042043
1075,20.389643
1076,38.040447
1077,48.84411
1078,45.07646
1079,13.337208
1080,16.073252
1081,16.947983
1082,13.2053175
1083,11.119384
1084,44.958973
1085,39.048462
1086,44.851124
1087,47.294773
1088,17.451616
1089,10.629137
1090,35.735775
1091,39.194477
1092,48.588074
1093,47.71391
1094,46.7174
1095,40.040825
1096,23.790922
1097,20.121367
1098,15.449753
1099,14.958472
1100,16.218634
1101,33.134327
1102,42.000954
1103,37.89288
1104,31.132479
1105,33.105167
1106,47.351795
1107,47.207504
1108,44.09004
1109,41.85429
1110,42.945427
1111,40.32264
1112,38.63501
1113,45.21957
1114,46.13012
1115,48.26395
1116,47.887047
1117,47.483437
1118,25.660782
1119,23.62683
1120,39.21768
1121,40.006866
1122,42.866917
1123,48.870853
1124,45.4917
1125,29.447311
1126,29.231155
1127,28.493061
1128,34.26851
1129,38.53094
1130,44.525517
1131,46.55133
1132,47.044994
1133,45.383057
1134,31.040628
1135,19.672388
1136,22.259987
1137,20.294672
1138,20.081041
1139,15.134148
1140,46.663998
1141,42.836548
1142,47.33536
1143,49.41327
1144,47.550232
1145,31.162497
1146,20.127836
1147,21.23197
1148,46.119167
1149,44.59734
1150,14.499943
1151,22.1793
1152,23.018398
1153,17.916464
1154,18.8906
1155,11.622258
1156,9.571759
1157,23.36849
1158,38.128452
1159,36.909294
1160,47.964592
1161,47.224693
1162,47.900333
1163,47.346985
1164,26.691996
1165,19.716022
1166,20.8608
1167,18.874165
1168,43.849506
1169,46.777664
1170,46.038605
1171,42.49684
1172,38.344246
1173,36.697144
1174,46.52211
1175,47.544662
1176,47.389065
1177,26.013472
1178,15.001919
1179,17.974888
1180,18.964264
1181,17.646126
1182,12.368698
1183,46.047318
1184,44.79716
1185,47.172462
1186,46.451946
1187,45.998936
1188,24.5661
1189,18.432377
1190,16.855782
1191,18.54066
1192,37.51415
1193,45.059288
1194,48.34206
1195,47.244358
1196,46.791348
1197,44.091534
1198,24.72611
1199,40.29845
1200,48.155205
1201,46.60851
1202,43.4914
1203,14.754831
1204,20.946115
1205,16.929832
1206,18.107567
1207,8.668329
1208,18.870678
1209,35.35506
1210,46.964947
1211,45.954277
1212,21.563337
1213,20.748928
1214,20.322721
1215,16.00924
1216,46.987938
1217,47.72105
1218,47.776196
1219,41.121876
1220,24.909988
1221,21.128166
1222,18.92206
1223,20.189669
1224,18.280743
1225,18.227274
1226,17.736818
1227,40.032665
1228,34.841133
1229,36.685844
1230,47.03808
1231,47.302975
1232,40.756245
1233,40.097485
1234,38.51337
1235,47.5347
1236,16.146145
1237,21.384882
1238,18.988218
1239,13.960475
1240,24.627853
1241,45.711864
1242,41.206783
1243,43.642292
1244,49.221066
1245,47.642365
1246,19.484571
1247,26.50468
1248,24.779936
1249,13.143104
1250,45.195194
1251,48.79533
1252,47.24632
1253,47.395897
1254,25.161667
1255,16.892984
1256,17.731785
1257,40.533695
1258,48.644844
1259,47.165165
1260,46.61563
1261,44.750645
1262,27.223349
1263,24.562935
1264,17.563074
1265,18.061342
1266,16.306986
1267,16.83568
1268,21.925451
1269,48.92098
1270,47.80798
1271,48.438705
1272,44.787277
1273,14.788773
1274,17.274986
1275,18.40353
1276,18.557192
1277,13.338736
1278,22.28314
1279,36.887466
1280,44.979584
1281,36.617413
1282,47.330994
1283,48.358765
1284,47.54112
1285,25.340696
1286,26.295364
1287,20.688007
1288,20.270832
1289,18.889345
1290,36.020718
1291,48.13759
1292,48.01419
1293,44.11918
1294,43.580154
1295,42.119274
1296,43.255157
1297,39.277206
1298,45.357983
1299,47.207954
1300,46.201633
1301,44.453075
1302,22.622894
1303,14.919482
1304,24.69005
1305,51.19084
1306,50.304543
1307,50.681458
1308,50.220284
1309,31.414896
1310,18.9787
1311,29.471619
1312,23.958582
1313,23.19997
1314,15.716306
1315,28.388668
1316,42.828686
1317,42.572517
1318,45.640476
1319,47.87403
1320,47.346977
1321,44.703693
1322,18.587738
1323,16.986097
1324,18.573515
1325,25.533691
1326,48.376915
1327,24.380465
1328,19.860931
1329,18.179422
1330,18.974644
1331,13.269732
1332,24.519697
1333,39.914272
1334,39.20304
1335,48.563076
1336,47.26711
1337,45.66007
1338,18.803915
1339,18.741625
1340,18.184416
1341,18.58549
1342,49.038963
1343,48.839676
1344,42.05783
1345,28.12373
1346,26.207941
1347,19.982185
1348,19.978436
1349,41.768272
1350,40.265083
1351,40.122684
1352,40.791527
1353,38.449047
1354,40.926147
1355,37.74789
1356,44.519096
1357,37.5878
1358,46.703564
1359,26.272512
1360,28.106407
1361,25.858501
1362,19.66274
1363,16.029251
1364,17.795502
1365,14.037919
1366,12.375175
1367,41.4711
1368,47.028866
1369,25.869356
1370,26.114645
1371,16.612303
1372,10.615936
1373,38.600025
1374,47.39492
1375,47.41365
1376,47.892536
1377,25.826399
1378,19.97489
1379,42.797615
1380,44.560234
1381,47.23409
1382,18.951807
1383,11.13675
1384,36.26751
1385,41.638607
1386,39.755177
1387,48.413437
1388,48.621067
1389,45.718243
1390,12.317991
1391,13.679766
1392,20.963045
1393,15.30548
1394,15.411505
1395,11.420538
1396,42.47267
1397,49.398525
1398,49.079636
1399,48.885365
1400,25.396044
1401,24.653545
1402,46.783497
1403,46.568462
1404,46.065395
1405,44.2057
1406,43.812614
1407,45.08908
1408,43.634895
1409,43.983383
1410,43.24819
1411,45.383476
1412,46.836597
1413,47.077026
1414,12.33983
1415,26.340818
1416,40.07718
1417,46.20775
1418,45.820118
1419,45.288124
1420,15.854801
1421,21.459095
1422,21.44119
1423,18.352839
1424,16.249853
1425,12.8822155
1426,10.896454
1427,23.304327
1428,40.77756
1429,46.35334
1430,46.558212
1431,46.193726
1432,45.552216
1433,43.632587
1434,20.871859
1435,17.761354
1436,18.723495
1437,18.221191
1438,13.007174
1439,23.325869
1440,37.56354
1441,44.16451
1442,46.72275
1443,46.651142
1444,43.83374
1445,24.67237
1446,17.57249
1447,42.931034
1448,45.93573
1449,43.644367
1450,26.513123
1451,12.892351
1452,14.6102705
1453,16.508516
1454,10.404863
1455,36.78819
1456,37.219334
1457,47.59722
1458,47.316658
1459,45.737595
1460,23.223392
1461,18.175627
1462,19.32562
1463,36.439934
1464,45.111065
1465,46.930843
1466,46.79635
1467,45.876583
1468,43.537407
1469,41.62604
1470,42.850754
1471,40.837723
1472,46.299313
1473,45.76562
1474,12.667018
1475,17.012154
1476,16.177544
1477,11.40438
1478,38.5137
1479,40.0093
1480,47.224957
1481,46.512417
1482,45.90601
1483,25.5797
1484,23.229706
1485,22.757015
1486,19.413734
1487,17.086004
1488,11.052276
1489,10.664412
1490,23.25419
1491,37.256966
1492,45.77549
1493,45.337345
1494,44.54871
1495,42.637486
1496,18.593924
1497,17.285547
1498,16.95134
1499,10.455578
1500,22.157969
1501,36.9038
1502,45.068886
1503,47.292637
1504,46.26591
1505,44.386192
1506,14.595133
1507,18.068026
1508,19.927034
1509,18.075472
1510,17.741266
1511,13.425438
1512,11.984599
1513,38.26142
1514,44.729702
1515,38.4375
1516,44.48429
1517,18.637539
1518,9.184622
1519,35.256702
1520,35.321808
1521,47.875244
1522,46.82152
1523,25.293556
1524,22.951252
1525,19.807995
1526,19.731384
1527,21.23638
1528,40.266068
1529,34.92601
1530,45.396782
1531,46.88184
1532,39.923916
1533,39.963394
1534,43.022358
1535,43.07121
1536,36.64231
1537,48.401012
1538,48.184727
1539,48.335346
1540,47.839912
1541,45.473167
1542,31.162539
1543,28.265745
1544,29.957815
1545,28.889498
1546,29.241364
1547,38.433212
1548,47.91195
1549,48.438667
1550,46.716984
1551,44.232826
1552,24.70573
1553,19.863926
1554,17.61826
1555,16.06958
1556,11.12228
1557,22.632421
1558,36.988556
1559,48.2452
1560,48.754482
1561,46.957367
1562,46.35096
1563,12.453346
1564,20.401596
1565,12.0737095
1566,10.5186405
1567,22.424528
1568,44.217964
1569,47.434063
1570,21.214882
1571,20.30043
1572,16.131561
1573,17.225323
1574,11.553324
1575,23.076405
1576,43.190548
1577,40.532852
1578,47.11356
1579,47.30708
1580,46.020832
1581,44.079803
1582,24.661713
1583,17.710838
1584,13.6755705
1585,10.424304
1586,36.46949
1587,42.87303
1588,34.350952
1589,36.211044
1590,45.98744
1591,47.244408
1592,46.64227
1593,39.0626
1594,25.29147
1595,20.392752
1596,16.197037
1597,30.828365
1598,40.131794
1599,33.696438
1600,44.823753
1601,45.222034
1602,44.711277
1603,43.972168
1604,39.11908
1605,33.310184
1606,36.51951
1607,35.52776
1608,33.333195
1609,46.57907
1610,46.53525
1611,46.27523
1612,45.095016
1613,17.551733
1614,17.464737
1615,16.473343
1616,16.796402
1617,37.362602
1618,41.711678
1619,47.34467
1620,47.923412
1621,46.214405
1622,46.835514
1623,45.72054
1624,44.084614
1625,24.840635
1626,14.9305525
1627,22.315704
1628,21.048874
1629,16.440765
1630,11.709233
1631,47.324883
1632,47.81527
1633,46.55969
1634,47.175365
1635,45.817177
1636,43.877987
1637,13.5178795
1638,20.41063
1639,21.167072
1640,15.877005
1641,10.163571
1642,23.484491
1643,38.332317
1644,42.82595
1645,47.03504
1646,47.65637
1647,46.35565
1648,22.330566
1649,15.156349
1650,16.784128
1651,16.112366
1652,10.622882
1653,23.980274
1654,39.33514
1655,36.94094
1656,46.190754
1657,43.84344
1658,13.8996935
1659,20.422186
1660,18.859646
1661,15.359508
1662,17.68471
1663,17.667402
1664,18.132885
1665,36.035267
1666,45.74725
1667,39.068916
1668,23.58215
1669,18.078146
1670,20.92933
1671,17.914715
1672,38.289097
1673,33.42697
1674,32.544773
1675,45.42011
1676,47.35189
1677,46.955463
1678,37.457523
1679,45.85148
1680,45.924778
1681,48.63058
1682,49.278873
1683,48.76888
1684,34.543617
1685,27.519995
1686,33.436802
1687,28.794296
1688,31.527542
1689,29.070139
1690,23.855112
1691,30.687542
1692,44.4311
1693,40.843204
1694,46.933445
1695,46.31856
1696,43.2367
1697,12.751784
1698,20.926577
1699,19.547281
1700,44.367393
1701,45.50137
1702,25.649057
1703,11.829886
1704,13.893514
1705,18.272997
1706,17.961647
1707,11.943187
1708,24.693974
1709,41.79731
1710,45.059277
1711,48.83605
1712,47.94414
1713,44.025005
1714,20.227943
1715,18.144575
1716,18.34034
1717,16.750925
1718,44.970978
1719,42.489834
1720,47.143333
1721,46.47602
1722,44.273926
1723,25.61609
1724,19.83766
1725,20.752079
1726,36.952305
1727,42.94547
1728,47.471615
1729,38.96147
1730,20.522549
1731,16.181427
1732,43.196815
1733,47.83433
1734,47.851105
1735,47.05159
1736,41.40822
1737,40.92122
1738,40.88682
1739,40.632706
1740,43.768936
1741,44.136642
1742,39.33966
1743,43.502235
1744,35.031914
1745,43.428993
1746,11.287242
1747,13.757612
1748,24.089466
1749,38.84581
1750,39.783096
1751,47.406822
1752,48.532986
1753,16.25222
1754,22.098797
1755,19.16321
1756,19.286625
1757,39.04911
1758,47.29003
1759,47.057587
1760,47.702103
1761,46.758675
1762,44.141052
1763,14.054112
1764,16.925539
1765,20.196531
1766,23.089163
1767,49.530266
1768,48.164
1769,47.717426
1770,23.605827
1771,20.08788
1772,17.041676
1773,46.60801
1774,45.506138
1775,46.097473
1776,45.348324
1777,44.741917
1778,11.959921
1779,15.53678
1780,18.083282
1781,16.971916
1782,23.220623
1783,38.315872
1784,45.45851
1785,45.21704
1786,39.60633
1787,26.056997
1788,20.940868
1789,20.88666
1790,20.593061
1791,25.793161
1792,23.561546
1793,20.238985
1794,41.92584
1795,39.94234
1796,35.968212
1797,44.253933
1798,45.41181
1799,46.100468
1800,44.097084
1801,41.064144
1802,44.82493
1803,37.10981
1804,42.990807
1805,41.743908
1806,36.669796
1807,41.898743
1808,42.578926
1809,45.85838
1810,45.872154
1811,45.097748
1812,45.184822
1813,42.253643
1814,15.080649
1815,21.006857
1816,25.407732
1817,18.68909
1818,24.255217
1819,40.299847
1820,43.034794
1821,46.715275
1822,46.245544
1823,14.473502
1824,16.629011
1825,22.526468
1826,18.424532
1827,22.246843
1828,23.202888
1829,44.68038
1830,38.864887
1831,48.334526
1832,46.542492
1833,43.69309
1834,31.747412
1835,16.068703
1836,22.004517
1837,20.896236
1838,20.35876
1839,18.753464
1840,23.056303
1841,37.648415
1842,38.77485
1843,44.590862
1844,21.272789
1845,17.400293
1846,19.5164
1847,11.574305
1848,37.342407
1849,48.035557
1850,47.317287
1851,45.530216
1852,24.12769
1853,24.307686
1854,20.516104
1855,21.196753
1856,20.79915
1857,37.743603
1858,32.554447
1859,49.31274
1860,48.14867
1861,25.641642
1862,27.011082
1863,23.9227
1864,23.431581
1865,46.72994
1866,47.16985
1867,46.142887
1868,44.36598
1869,42.896027
1870,40.04128
1871,39.130566
